ORD-5928,misc. beverages,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5929,liver loaf,dessert,domestic eggs,soda,cleaner,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5930,pet care,bottled water,soda,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5931,whole milk,whipped/sour cream,cream cheese ,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5932,chicken,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5933,dessert,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5934,pork,beef,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5935,beef,root vegetables,packaged fruit/vegetables,whole milk,rolls/buns,pastry,oil,bottled water,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,
ORD-5936,soda,soap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5937,pet care,coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5938,root vegetables,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5939,tropical fruit,pip fruit,whole milk,yogurt,frozen meals,rolls/buns,soda,candy,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,
ORD-5940,chicken,root vegetables,other vegetables,whole milk,frozen vegetables,rolls/buns,margarine,soda,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5941,soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5942,chicken,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5943,tropical fruit,yogurt,beverages,UHT-milk,fruit/vegetable juice,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5944,beverages,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5945,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5946,whole milk,bottled beer,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5947,chicken,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5948,tropical fruit,yogurt,frozen dessert,domestic eggs,tea,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5949,citrus fruit,bottled water,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5950,semi-finished bread,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5951,tropical fruit,other vegetables,curd,dessert,sliced cheese,white bread,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5952,hamburger meat,citrus fruit,tropical fruit,whole milk,yogurt,brown bread,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5953,sausage,hamburger meat,whole milk,dessert,rolls/buns,specialty chocolate,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5954,tropical fruit,other vegetables,pastry,long life bakery product,waffles,chocolate,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5955,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5956,tropical fruit,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5957,tropical fruit,other vegetables,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5958,whole milk,whipped/sour cream,pastry,salty snack,long life bakery product,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5959,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5960,cream cheese ,spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5961,rolls/buns,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5962,meat,tropical fruit,other vegetables,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5963,brown bread,sauces,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5964,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5965,UHT-milk,brown bread,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5966,frankfurter,organic sausage,whole milk,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5967,meat,chicken,root vegetables,other vegetables,whole milk,whipped/sour cream,rolls/buns,abrasive cleaner,cleaner,napkins,house keeping products,,,,,,,,,,,,,,,,,,,,,
ORD-5968,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5969,sausage,hamburger meat,packaged fruit/vegetables,whole milk,processed cheese,frozen vegetables,rolls/buns,white bread,tea,long life bakery product,cling film/bags,photo/film,,,,,,,,,,,,,,,,,,,,
ORD-5970,herbs,other vegetables,sliced cheese,cream cheese ,salt,oil,margarine,fruit/vegetable juice,bottled beer,chewing gum,hygiene articles,,,,,,,,,,,,,,,,,,,,,
ORD-5971,whole milk,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5972,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5973,brown bread,jam,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5974,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5975,other vegetables,baking powder,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5976,pork,tropical fruit,whole milk,rolls/buns,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5977,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5978,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5979,grapes,root vegetables,whole milk,curd,whipped/sour cream,jam,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5980,liver loaf,pork,citrus fruit,other vegetables,yogurt,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5981,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5982,citrus fruit,tropical fruit,onions,whole milk,domestic eggs,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5983,sausage,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5984,pastry,jam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5985,beverages,bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5986,beverages,brown bread,pastry,soda,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5987,other vegetables,whole milk,brown bread,cat food,chewing gum,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5988,tropical fruit,packaged fruit/vegetables,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5989,beef,root vegetables,white bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5990,frozen dessert,margarine,canned fruit,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5991,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5992,pork,specialty vegetables,bottled water,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5993,rolls/buns,bottled water,dental care,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5994,domestic eggs,salty snack,popcorn,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5995,whole milk,jam,canned fish,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5996,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-5997,pork,other vegetables,curd,whipped/sour cream,brown bread,oil,sugar,ketchup,salty snack,,,,,,,,,,,,,,,,,,,,,,,
ORD-5998,frankfurter,meat,pip fruit,ice cream,brown bread,pickled vegetables,jam,canned fish,liquor,waffles,newspapers,,,,,,,,,,,,,,,,,,,,,
ORD-5999,ham,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6000,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6001,whole milk,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6002,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6003,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6004,hard cheese,rolls/buns,sugar,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6005,tropical fruit,root vegetables,whole milk,butter,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6006,yogurt,margarine,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6007,tropical fruit,whole milk,processed cheese,brown bread,flour,sugar,sauces,pet care,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6008,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6009,ice cream,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6010,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6011,citrus fruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6012,hamburger meat,citrus fruit,whole milk,butter,yogurt,cat food,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6013,frozen fish,sugar,cake bar,chocolate marshmallow,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6014,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6015,tropical fruit,whole milk,soda,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6016,citrus fruit,onions,yogurt,sliced cheese,rolls/buns,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6017,sausage,other vegetables,curd,yogurt,soft cheese,brown bread,fruit/vegetable juice,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6018,whipped/sour cream,frozen vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6019,sausage,packaged fruit/vegetables,whole milk,dessert,beverages,frozen vegetables,domestic eggs,brown bread,pastry,margarine,mustard,coffee,soda,bottled beer,,,,,,,,,,,,,,,,,,
ORD-6020,yogurt,beverages,frozen meals,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6021,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6022,pork,white bread,make up remover,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6023,curd,dog food,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6024,sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6025,sausage,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6026,berries,pastry,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6027,root vegetables,herbs,other vegetables,candy,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6028,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6029,domestic eggs,soda,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6030,tidbits,rolls/buns,instant coffee,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6031,curd,rolls/buns,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6032,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6033,spread cheese,rolls/buns,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6034,berries,yogurt,misc. beverages,canned beer,liquor,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6035,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6036,other vegetables,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6037,frankfurter,other vegetables,whole milk,coffee,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6038,sausage,citrus fruit,whole milk,pastry,bottled water,soda,bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6039,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6040,frankfurter,soft cheese,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6041,dessert,fruit/vegetable juice,long life bakery product,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6042,ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6043,semi-finished bread,long life bakery product,waffles,detergent,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6044,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6045,root vegetables,yogurt,cat food,coffee,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6046,beef,rolls/buns,canned beer,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6047,citrus fruit,pip fruit,white bread,brown bread,pastry,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6048,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6049,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6050,pork,other vegetables,whole milk,yogurt,frozen fish,rolls/buns,roll products ,flour,specialty fat,sugar,bottled water,soda,,,,,,,,,,,,,,,,,,,,
ORD-6051,frankfurter,whole milk,mustard,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6052,berries,root vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6053,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6054,ham,yogurt,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6055,whole milk,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6056,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6057,chicken,beef,tropical fruit,berries,frozen vegetables,zwieback,dishes,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6058,frankfurter,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6059,beef,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6060,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6061,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6062,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6063,pip fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6064,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6065,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6066,frankfurter,rolls/buns,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6067,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6068,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6069,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6070,onions,whole milk,domestic eggs,sugar,hygiene articles,light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6071,root vegetables,other vegetables,yogurt,processed cheese,pickled vegetables,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6072,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6073,chewing gum,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6074,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6075,pork,berries,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6076,dessert,spread cheese,pastry,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6077,flour,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6078,tropical fruit,pip fruit,whole milk,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6079,pip fruit,berries,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6080,yogurt,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6081,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6082,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6083,whole milk,cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6084,citrus fruit,packaged fruit/vegetables,yogurt,white wine,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6085,onions,whipped/sour cream,coffee,fruit/vegetable juice,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6086,berries,butter,domestic eggs,soda,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6087,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6088,bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6089,whole milk,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6090,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6091,pork,whole milk,white bread,pastry,specialty fat,sweet spreads,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6092,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6093,other vegetables,whole milk,hard cheese,long life bakery product,cooking chocolate,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6094,frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6095,root vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6096,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6097,chicken,root vegetables,herbs,other vegetables,canned beer,liquor (appetizer),shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6098,dessert,frozen meals,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6099,sausage,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6100,other vegetables,whole milk,yogurt,beverages,hard cheese,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6101,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6102,beef,cat food,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6103,berries,packaged fruit/vegetables,yogurt,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6104,ham,whole milk,rolls/buns,bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6105,citrus fruit,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6106,berries,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6107,meat,chicken,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6108,coffee,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6109,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6110,whole milk,beverages,brown bread,pastry,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6111,root vegetables,whole milk,yogurt,brown bread,pastry,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6112,pork,root vegetables,rice,sparkling wine,hygiene articles,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6113,yogurt,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6114,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6115,frankfurter,sausage,brown bread,canned fish,bottled water,canned beer,candles,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6116,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6117,tropical fruit,dessert,soft cheese,brown bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6118,chicken,yogurt,cream cheese ,specialty cheese,margarine,canned vegetables,soda,candy,hygiene articles,dishes,,,,,,,,,,,,,,,,,,,,,,
ORD-6119,soda,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6120,sausage,whole milk,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6121,citrus fruit,root vegetables,other vegetables,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6122,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6123,root vegetables,whole milk,butter,rice,bottled water,soda,canned beer,white wine,specialty chocolate,detergent,decalcifier,candles,,,,,,,,,,,,,,,,,,,,
ORD-6124,hard cheese,pasta,canned vegetables,canned fish,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6125,curd,flour,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6126,berries,whipped/sour cream,coffee,bottled water,soda,white wine,salty snack,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6127,cat food,canned beer,specialty chocolate,hygiene articles,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6128,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6129,soda,nut snack,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6130,fruit/vegetable juice,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6131,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6132,citrus fruit,root vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6133,whipped/sour cream,frozen vegetables,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6134,yogurt,sliced cheese,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6135,chicken,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6136,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6137,sausage,citrus fruit,tropical fruit,pip fruit,grapes,bottled water,soda,bottled beer,cake bar,,,,,,,,,,,,,,,,,,,,,,,
ORD-6138,tropical fruit,mustard,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6139,whole milk,margarine,soda,napkins,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6140,butter,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6141,citrus fruit,tropical fruit,pip fruit,UHT-milk,frozen fish,soda,fruit/vegetable juice,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,
ORD-6142,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6143,frozen fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6144,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6145,other vegetables,UHT-milk,canned vegetables,bottled water,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6146,chicken,packaged fruit/vegetables,butter,condensed milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6147,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6148,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6149,candy,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6150,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6151,other vegetables,frozen vegetables,domestic eggs,soda,canned beer,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6152,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6153,sausage,hamburger meat,tropical fruit,pip fruit,other vegetables,sliced cheese,hard cheese,frozen fish,rolls/buns,brown bread,pastry,sauces,organic products,canned fruit,popcorn,dental care,napkins,kitchen towels,,,,,,,,,,,,,,
ORD-6154,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6155,soda,canned beer,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6156,frankfurter,hamburger meat,beverages,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6157,whipped/sour cream,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6158,tropical fruit,whole milk,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6159,sausage,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6160,rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6161,other vegetables,whole milk,frozen potato products,brown bread,semi-finished bread,salt,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6162,citrus fruit,other vegetables,dessert,whipped/sour cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6163,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6164,citrus fruit,yogurt,canned fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6165,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6166,butter,cream cheese ,frozen vegetables,soda,fruit/vegetable juice,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6167,citrus fruit,tropical fruit,onions,packaged fruit/vegetables,yogurt,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6168,whole milk,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6169,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6170,ham,pork,whole milk,yogurt,hard cheese,spread cheese,rolls/buns,white bread,brown bread,pastry,chocolate,abrasive cleaner,dental care,napkins,newspapers,shopping bags,,,,,,,,,,,,,,,,
ORD-6171,soda,snack products,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6172,tropical fruit,yogurt,soda,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6173,ham,root vegetables,onions,herbs,cream cheese ,zwieback,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6174,sausage,misc. beverages,canned beer,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6175,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6176,other vegetables,rolls/buns,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6177,semi-finished bread,bottled beer,liquor,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-6178,sausage,tropical fruit,root vegetables,other vegetables,curd,yogurt,sliced cheese,cream cheese ,specialty cheese,frozen vegetables,domestic eggs,bottled water,,,,,,,,,,,,,,,,,,,,
